season,competition_scope,player_name,nationality,position,squad,age,born,appearances,starts,minutes,nineties,goals,assists,penalty_goals,penalty_attempts,own_goals,yellow_cards,red_cards,xg,npxg,xag,progressive_carries,progressive_passes,progressive_receives,shots,shots_on_target,passes_completed,passes_attempted,pass_accuracy,key_passes,crosses,tackles,tackles_won,interceptions,clearances,errors,touches,touches_att_pen,dribbles_attempted,dribbles_completed,carries,passes_into_final_third,carries_into_final_third,shot_creating_actions,goal_creating_actions,recoveries,fouls_committed,fouls_drawn,aerial_duels_won,aerial_duels_lost,clean_sheets,goals_conceded,saves,penalties_saved,source_dataset
2023-24,serie_a_league,Luca Caldirola,it ITA,DF,Monza,32.0,1991.0,29,23,2141,23.8,1,1,0,0,,7,1,0.5,0.5,0.6,10.0,56.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Hakan Çalhanoğlu,tr TUR,MF,Inter,29.0,1994.0,32,32,2556,28.4,13,3,10,10,,5,0,10.1,2.3,4.7,45.0,186.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Francesco Camarda,it ITA,FW,Milan,15.0,2008.0,2,0,14,0.2,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Nicolò Cambiaghi,it ITA,"FW,MF",Empoli,22.0,2000.0,37,29,2553,28.4,1,1,0,0,,3,0,3.9,3.9,2.8,128.0,63.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Andrea Cambiaso,it ITA,"DF,FW",Juventus,23.0,2000.0,34,28,2372,26.4,2,3,0,0,,10,0,2.2,2.2,3.9,87.0,71.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Matteo Cancellieri,it ITA,"FW,MF",Empoli,21.0,2002.0,36,18,1788,19.9,4,3,0,0,,7,0,4.7,4.7,2.9,48.0,26.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Antonio Candreva,it ITA,"MF,FW",Salernitana,36.0,1987.0,34,32,2750,30.6,6,6,1,1,,5,0,4.9,4.1,5.0,67.0,149.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Luigi Canotto,it ITA,FW,Frosinone,29.0,1994.0,1,0,16,0.2,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Gianluca Caprari,it ITA,"MF,FW",Monza,30.0,1993.0,6,4,285,3.2,0,0,0,0,,0,0,0.7,0.7,0.7,11.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Elia Caprile,it ITA,GK,Empoli,21.0,2001.0,23,23,2070,23.0,0,0,0,0,,0,0,0.0,0.0,0.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Francesco Caputo,it ITA,FW,Empoli,35.0,1987.0,20,15,1268,14.1,3,0,1,1,,0,0,3.4,2.6,0.7,7.0,18.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Andrea Carboni,it ITA,DF,Monza,22.0,2001.0,21,16,1487,16.5,1,0,0,0,,1,0,1.2,1.2,0.5,13.0,46.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Valentin Carboni,ar ARG,"MF,FW",Monza,18.0,2005.0,31,10,1169,13.0,2,3,0,0,,2,0,2.3,2.3,1.7,52.0,57.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Marco Carnesecchi,it ITA,GK,Atalanta,23.0,2000.0,27,27,2425,26.9,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Nicolò Casale,it ITA,DF,Lazio,25.0,1998.0,20,16,1559,17.3,0,0,0,0,,5,0,0.9,0.9,0.0,20.0,49.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Giuseppe Caso,it ITA,"FW,MF",Frosinone,24.0,1998.0,14,2,417,4.6,0,0,0,0,,2,0,0.3,0.3,0.2,15.0,20.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Valentín Castellanos,ar ARG,FW,Lazio,24.0,1998.0,35,16,1682,18.7,4,3,0,0,,2,0,7.3,7.3,1.7,15.0,47.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Samu Castillejo,es ESP,"FW,MF",Sassuolo,28.0,1995.0,17,6,536,6.0,0,0,0,0,,2,0,0.3,0.3,1.0,27.0,26.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Santiago Castro,ar ARG,FW,Bologna,18.0,2004.0,8,2,242,2.7,1,1,0,0,,1,0,1.0,1.0,0.5,1.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Gaetano Castrovilli,it ITA,"FW,MF",Fiorentina,26.0,1997.0,6,5,367,4.1,1,2,0,0,,0,0,0.3,0.3,0.6,14.0,12.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Danilo Cataldi,it ITA,MF,Lazio,28.0,1994.0,28,15,1361,15.1,1,0,0,0,,8,0,0.4,0.4,0.8,9.0,69.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Emil Ceide,no NOR,"FW,MF",Sassuolo,21.0,2001.0,11,0,176,2.0,0,0,0,0,,0,0,0.1,0.1,0.2,12.0,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Zeki Çelik,tr TUR,DF,Roma,26.0,1997.0,17,6,671,7.5,0,0,0,0,,1,0,0.2,0.2,0.6,14.0,26.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Fabien Centonze,fr FRA,DF,Hellas Verona,27.0,1996.0,10,7,676,7.5,0,1,0,0,,2,0,0.0,0.0,1.0,16.0,14.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Michele Cerofolini,it ITA,GK,Frosinone,24.0,1999.0,8,7,675,7.5,0,0,0,0,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Alberto Cerri,it ITA,FW,Empoli,27.0,1996.0,12,10,545,6.1,1,0,0,0,,2,0,1.2,1.2,0.2,3.0,9.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Leonardo Cerri,it ITA,DF,Juventus,20.0,2003.0,1,0,7,0.1,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Charlys,br BRA,MF,Hellas Verona,19.0,2004.0,2,0,25,0.3,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Walid Cheddira,ma MAR,FW,Frosinone,25.0,1998.0,36,24,2120,23.6,7,1,1,1,,0,0,9.0,8.2,1.4,31.0,22.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Federico Chiesa,it ITA,FW,Juventus,25.0,1997.0,33,25,2197,24.4,9,2,1,1,,1,0,6.4,5.6,6.2,111.0,70.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Oliver Christensen,dk DEN,GK,Fiorentina,24.0,1999.0,4,4,360,4.0,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Samuel Chukwueze,ng NGA,FW,Milan,24.0,1999.0,24,12,1017,11.3,1,3,0,0,,1,0,1.7,1.7,2.3,52.0,51.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Alphadjo Cissè,it ITA,FW,Hellas Verona,16.0,2006.0,1,0,8,0.1,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Giorgio Cittadini,it ITA,DF,Monza,21.0,2002.0,1,0,15,0.2,0,0,0,0,,1,0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Giorgio Cittadini,it ITA,DF,Genoa,21.0,2002.0,5,1,106,1.2,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Patrick Ciurria,it ITA,"DF,MF",Monza,28.0,1995.0,22,18,1598,17.8,0,1,0,0,,2,0,1.5,1.5,2.6,41.0,68.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Lorenzo Colombo,it ITA,FW,Monza,21.0,2002.0,25,16,1359,15.1,4,1,0,0,,3,0,3.6,3.6,0.6,16.0,24.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Andrea Colpani,it ITA,"MF,FW",Monza,24.0,1999.0,38,36,2657,29.5,8,4,0,0,,1,0,4.8,4.8,5.0,90.0,120.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Pietro Comuzzo,it ITA,"DF,FW",Fiorentina,18.0,2005.0,4,0,43,0.5,0,0,0,0,,1,0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Andrea Consigli,it ITA,GK,Sassuolo,36.0,1987.0,35,35,3150,35.0,0,0,0,0,,1,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Nikita Contini Baranovsky,it ITA,GK,Napoli,27.0,1996.0,1,0,17,0.2,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Diego Coppola,it ITA,DF,Hellas Verona,19.0,2003.0,24,18,1634,18.2,2,0,0,0,,9,0,1.2,1.2,0.2,1.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Tommaso Corazza,it ITA,DF,Bologna,19.0,2004.0,9,1,195,2.2,0,0,0,0,,1,0,0.1,0.1,0.1,10.0,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Jeppe Corfitzen,dk DEN,FW,Lecce,18.0,2004.0,1,0,9,0.1,0,0,0,0,,0,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Giacomo Corona,it ITA,FW,Empoli,19.0,2004.0,1,0,5,0.1,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,João Costa,br BRA,"MF,FW",Roma,18.0,2005.0,3,0,14,0.2,0,0,0,0,,1,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Benoît Costil,fr FRA,GK,Salernitana,36.0,1987.0,13,13,1170,13.0,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Lassana Coulibaly,ml MLI,MF,Salernitana,27.0,1996.0,28,25,2082,23.1,0,1,0,0,,5,0,0.6,0.6,0.8,29.0,88.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Mamadou Coulibaly,sn SEN,DF,Salernitana,24.0,1999.0,1,0,3,0.0,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Alessio Cragno,it ITA,GK,Sassuolo,29.0,1994.0,3,3,270,3.0,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Bryan Cristante,it ITA,"MF,DF",Roma,28.0,1995.0,37,37,3289,36.5,3,4,0,0,,8,0,4.0,4.0,2.9,47.0,234.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Juan Cruz,ar ARG,"FW,MF",Hellas Verona,24.0,1999.0,4,1,109,1.2,0,0,0,0,,0,0,0.0,0.0,0.1,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Juan Cuadrado,co COL,DF,Inter,35.0,1988.0,10,0,267,3.0,0,2,0,0,,1,0,0.2,0.2,1.6,17.0,11.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Marvin Cuni,al ALB,FW,Frosinone,22.0,2001.0,22,6,534,5.9,1,0,0,0,,0,0,1.3,1.3,0.3,6.0,11.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Danilo D'Ambrosio,it ITA,DF,Monza,34.0,1988.0,24,16,1536,17.1,0,0,0,0,,5,1,0.7,0.7,0.2,12.0,61.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Flavius Daniliuc,at AUT,DF,Salernitana,22.0,2001.0,14,8,744,8.3,0,0,0,0,,2,0,0.2,0.2,0.2,8.0,37.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Danilo,br BRA,DF,Juventus,32.0,1991.0,29,27,2452,27.2,1,1,0,0,,7,0,1.3,1.3,0.9,18.0,161.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Matteo Darmian,it ITA,DF,Inter,33.0,1989.0,33,27,2404,26.7,2,1,0,0,,2,0,1.2,1.2,1.8,18.0,72.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Juan David Cabal,co COL,DF,Hellas Verona,22.0,2001.0,22,17,1497,16.6,0,0,0,0,,6,0,0.5,0.5,0.4,26.0,70.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Keinan Davis,eng ENG,"FW,MF",Udinese,25.0,1998.0,8,0,186,2.1,1,0,0,0,,2,0,0.5,0.5,0.1,2.0,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Paweł Dawidowicz,pl POL,DF,Hellas Verona,28.0,1995.0,28,25,2143,23.8,0,0,0,0,,5,0,0.5,0.5,0.0,11.0,89.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Charles De Ketelaere,be BEL,"FW,MF",Atalanta,22.0,2001.0,35,25,2026,22.5,10,8,1,1,,1,0,7.1,6.3,6.1,88.0,126.0,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Mattia De Sciglio,it ITA,DF,Juventus,30.0,1992.0,1,1,45,0.5,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Lorenzo De Silvestri,it ITA,DF,Bologna,35.0,1988.0,15,7,674,7.5,2,0,0,0,,0,0,0.2,0.2,0.0,14.0,27.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Koni De Winter,be BEL,DF,Genoa,21.0,2002.0,29,26,2380,26.4,0,1,0,0,,8,1,0.8,0.8,1.0,21.0,76.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,32.0,1991.0,20,7,757,8.4,1,2,0,0,,0,0,1.0,1.0,1.2,7.0,17.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Alessandro Deiola,it ITA,MF,Cagliari,27.0,1995.0,27,19,1608,17.9,1,0,0,0,,7,0,2.5,2.5,0.9,9.0,64.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Alessandro Dellavalle,it ITA,DF,Torino,19.0,2004.0,1,0,15,0.2,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Diego Demme,de GER,MF,Napoli,31.0,1991.0,2,1,73,0.8,0,0,0,0,,1,0,0.0,0.0,0.0,3.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Leander Dendoncker,be BEL,MF,Napoli,28.0,1995.0,3,0,24,0.3,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Mattia Destro,it ITA,"FW,MF",Empoli,32.0,1991.0,15,3,366,4.1,0,0,0,0,,2,0,1.2,1.2,0.3,4.0,4.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Federico Di Francesco,it ITA,"FW,MF",Lecce,29.0,1994.0,2,0,15,0.2,1,0,0,0,,0,0,0.1,0.1,0.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Raffaele Di Gennaro,it ITA,GK,Inter,29.0,1993.0,1,0,23,0.3,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Michele Di Gregorio,it ITA,GK,Monza,26.0,1997.0,33,33,2872,31.9,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Giovanni Di Lorenzo,it ITA,DF,Napoli,29.0,1993.0,36,36,3234,35.9,1,6,0,0,,6,0,3.1,3.1,4.9,95.0,304.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Alessandro Di Pardo,it ITA,"DF,MF",Cagliari,24.0,1999.0,15,2,359,4.0,0,0,0,0,,0,0,0.1,0.1,0.2,6.0,11.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Boulaye Dia,sn SEN,"FW,MF",Salernitana,26.0,1996.0,17,12,1143,12.7,4,0,1,1,,1,0,3.9,3.1,0.5,18.0,22.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Federico Dimarco,it ITA,DF,Inter,25.0,1997.0,30,29,2077,23.1,5,6,0,0,,0,0,2.9,2.7,8.5,51.0,100.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Tiago Djaló,pt POR,DF,Juventus,23.0,2000.0,1,0,17,0.2,0,0,0,0,,0,0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Koffi Djidji,ci CIV,DF,Torino,30.0,1992.0,13,8,759,8.4,0,0,0,0,,2,0,0.1,0.1,0.0,4.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Berat Djimsiti,al ALB,DF,Atalanta,30.0,1993.0,37,32,2832,31.5,0,1,0,0,,5,0,0.8,0.8,0.7,6.0,79.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Dodô,br BRA,DF,Fiorentina,24.0,1998.0,9,7,523,5.8,0,0,0,0,,0,0,0.1,0.1,0.8,20.0,39.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Josh Doig,sct SCO,DF,Hellas Verona,21.0,2002.0,12,11,830,9.2,0,0,0,0,,2,0,0.2,0.2,0.3,23.0,15.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Josh Doig,sct SCO,DF,Sassuolo,21.0,2002.0,16,15,1343,14.9,0,2,0,0,,5,0,0.2,0.2,1.1,30.0,33.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Nicolás Domínguez,ar ARG,MF,Bologna,25.0,1998.0,2,1,102,1.1,0,0,0,0,,0,0,0.0,0.0,0.0,1.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Giulio Donati,it ITA,DF,Monza,33.0,1990.0,4,0,36,0.4,0,0,0,0,,2,0,0.0,0.0,0.2,0.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Patrick Dorgu,dk DEN,"DF,MF",Lecce,18.0,2004.0,32,17,1564,17.4,2,0,0,0,,6,0,2.0,2.0,1.6,37.0,49.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Alberto Dossena,it ITA,DF,Cagliari,24.0,1998.0,35,33,2977,33.1,2,4,0,0,,5,0,2.2,2.2,2.1,9.0,89.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Radu Drăgușin,ro ROU,DF,Genoa,21.0,2002.0,19,19,1710,19.0,2,1,0,0,,1,0,1.0,1.0,0.8,6.0,29.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Ondrej Duda,sk SVK,MF,Hellas Verona,28.0,1994.0,32,29,2456,27.3,1,4,0,1,,14,2,2.2,1.4,3.3,34.0,117.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Denzel Dumfries,nl NED,DF,Inter,27.0,1996.0,31,19,1639,18.2,4,4,0,0,,2,1,2.3,2.3,4.9,50.0,51.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Alfred Duncan,gh GHA,MF,Fiorentina,30.0,1993.0,30,24,1888,21.0,2,5,0,0,,2,0,1.5,1.5,2.0,23.0,133.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
2023-24,serie_a_league,Paulo Dybala,ar ARG,"FW,MF",Roma,29.0,1993.0,28,25,1959,21.8,13,9,7,7,,3,0,10.6,5.1,4.3,79.0,122.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Football Players Stats Top 5 Leagues 2023-24
